date,reading_time,bin_id,zone,fill_pct,volume_actual_m3,volume_nominal_m3,weight_estimated_kg,sensor_status,temperature_c,humidity_pct,day_of_week,is_holiday,lat,lng
2024-01-02,07:00:00,BIN-017,Ariana Centre,31.4,0.3458,1.1,103.7,OK,10.2,55.6,Tuesday,False,36.859172,10.162528
2024-01-02,07:00:00,BIN-018,Ariana Centre,34.1,0.0819,0.24,24.6,OK,32.9,60.3,Tuesday,False,36.857675,10.17256
2024-01-02,07:00:00,BIN-019,Ariana Centre,30.1,0.1985,0.66,59.6,OK,11.9,57.7,Tuesday,False,36.865148,10.164935
2024-01-02,07:00:00,BIN-020,Ariana Centre,35.9,0.2372,0.66,71.2,OK,23.5,46.7,Tuesday,False,36.861834,10.148947
2024-01-02,07:00:00,BIN-021,Ariana Centre,23.3,0.056,0.24,16.8,OK,14.8,82.1,Tuesday,False,36.867025,10.159894
2024-01-02,07:00:00,BIN-022,Ariana Centre,31.7,0.0761,0.24,22.8,OK,10.4,40.8,Tuesday,False,36.865396,10.154941
2024-01-02,07:00:00,BIN-023,Ariana Centre,33.2,0.2193,0.66,65.8,OK,26.8,63.8,Tuesday,False,36.855109,10.154035
2024-01-02,07:00:00,BIN-024,Ariana Centre,26.3,0.2889,1.1,86.7,OK,25.8,61.9,Tuesday,False,36.861911,10.172562
2024-01-02,07:00:00,BIN-025,Ariana Centre,32.5,0.2142,0.66,64.3,OK,35.1,48.6,Tuesday,False,36.871558,10.170473
2024-01-02,07:00:00,BIN-026,Ariana Centre,31.8,0.0763,0.24,22.9,OK,33.9,34.5,Tuesday,False,36.85807,10.16772
2024-01-02,07:00:00,BIN-027,Ariana Centre,31.5,0.2081,0.66,62.4,OK,15.9,41.6,Tuesday,False,36.86693,10.153904
2024-01-02,07:00:00,BIN-028,Ariana Centre,30.6,0.0734,0.24,22.0,OK,8.9,78.9,Tuesday,False,36.872756,10.151777
2024-01-02,07:00:00,BIN-029,Ariana Centre,37.2,0.2455,0.66,73.7,OK,17.1,43.5,Tuesday,False,36.857908,10.155824
2024-01-02,07:00:00,BIN-030,Ariana Centre,36.6,0.0878,0.24,26.3,OK,21.6,67.9,Tuesday,False,36.871117,10.153595
2024-01-02,07:00:00,BIN-031,Ariana Centre,42.7,0.1024,0.24,30.7,OK,21.9,48.7,Tuesday,False,36.870916,10.149366
2024-01-02,07:00:00,BIN-032,Ariana Centre,32.5,0.078,0.24,23.4,OK,17.6,84.3,Tuesday,False,36.871473,10.1486
2024-01-02,07:00:00,BIN-033,Ariana Centre,37.3,0.0895,0.24,26.8,OK,30.8,58.3,Tuesday,False,36.871769,10.1583
2024-01-02,07:00:00,BIN-034,Ariana Centre,29.1,0.1923,0.66,57.7,OK,11.7,54.7,Tuesday,False,36.867188,10.15775
2024-01-02,07:00:00,BIN-035,Ariana Centre,28.7,0.1894,0.66,56.8,OK,36.4,77.5,Tuesday,False,36.874699,10.156385
2024-01-02,07:00:00,BIN-036,Ariana Centre,21.2,0.1397,0.66,41.9,OK,35.1,74.7,Tuesday,False,36.860031,10.149619
2024-01-02,07:00:00,BIN-037,Ariana Centre,34.0,0.0817,0.24,24.5,OK,13.7,38.8,Tuesday,False,36.869333,10.153307
2024-01-02,07:00:00,BIN-038,Ariana Centre,38.3,0.2525,0.66,75.8,OK,34.4,57.4,Tuesday,False,36.87197,10.161657
2024-01-02,07:00:00,BIN-039,Ariana Centre,31.6,0.0758,0.24,22.7,OK,21.7,43.2,Tuesday,False,36.861142,10.156045
2024-01-02,07:00:00,BIN-040,Ariana Centre,25.9,0.1707,0.66,51.2,OK,16.4,62.9,Tuesday,False,36.86795,10.163549
2024-01-02,07:00:00,BIN-041,Ettadhamen,33.7,0.2226,0.66,66.8,OK,16.6,30.4,Tuesday,False,36.848808,10.142066
2024-01-02,07:00:00,BIN-042,Ettadhamen,23.1,0.0555,0.24,16.6,OK,15.9,50.1,Tuesday,False,36.842621,10.115184
2024-01-02,07:00:00,BIN-043,Ettadhamen,28.8,0.0692,0.24,20.8,OK,9.5,60.9,Tuesday,False,36.832017,10.134613
2024-01-02,07:00:00,BIN-044,Ettadhamen,29.5,0.0708,0.24,21.2,OK,19.6,54.8,Tuesday,False,36.833791,10.115154
2024-01-02,07:00:00,BIN-045,Ettadhamen,26.7,0.0642,0.24,19.3,OK,26.7,63.6,Tuesday,False,36.833325,10.143271
2024-01-02,07:00:00,BIN-046,Ettadhamen,33.0,0.0793,0.24,23.8,OK,19.2,84.3,Tuesday,False,36.831676,10.13348
2024-01-02,07:00:00,BIN-047,Ettadhamen,29.9,0.1972,0.66,59.2,OK,12.3,63.1,Tuesday,False,36.82825,10.135481
2024-01-02,07:00:00,BIN-048,Ettadhamen,27.0,0.2975,1.1,89.2,OK,9.2,69.2,Tuesday,False,36.852356,10.12993
2024-01-02,07:00:00,BIN-049,Ettadhamen,28.9,0.0695,0.24,20.9,OK,12.5,79.1,Tuesday,False,36.844727,10.140177
2024-01-02,07:00:00,BIN-050,Ettadhamen,25.0,0.0599,0.24,18.0,OK,17.6,51.6,Tuesday,False,36.840321,10.130674
2024-01-02,07:00:00,BIN-051,Ettadhamen,38.6,0.4241,1.1,127.2,OK,25.8,57.9,Tuesday,False,36.828295,10.137684
2024-01-02,07:00:00,BIN-052,Ettadhamen,29.8,0.0716,0.24,21.5,OK,24.9,56.1,Tuesday,False,36.838952,10.123487
2024-01-02,07:00:00,BIN-053,Ettadhamen,29.0,0.0696,0.24,20.9,OK,11.3,52.9,Tuesday,False,36.839701,10.125848
2024-01-02,07:00:00,BIN-054,Ettadhamen,35.3,0.2327,0.66,69.8,OK,34.2,64.6,Tuesday,False,36.82718,10.132353
2024-01-02,07:00:00,BIN-055,Ettadhamen,28.3,0.1867,0.66,56.0,OK,27.7,83.5,Tuesday,False,36.845103,10.133511
2024-01-02,07:00:00,BIN-056,Ettadhamen,23.9,0.1578,0.66,47.3,OK,9.5,56.4,Tuesday,False,36.829212,10.139314
2024-01-02,07:00:00,BIN-057,Ettadhamen,30.6,0.2018,0.66,60.5,OK,31.2,50.9,Tuesday,False,36.843749,10.131195
2024-01-02,07:00:00,BIN-058,Ettadhamen,37.2,0.2458,0.66,73.7,OK,25.2,68.5,Tuesday,False,36.837205,10.137884
2024-01-02,07:00:00,BIN-059,Ettadhamen,33.4,0.2207,0.66,66.2,OK,20.6,52.7,Tuesday,False,36.839521,10.136079
2024-01-02,07:00:00,BIN-060,Ettadhamen,44.3,0.1064,0.24,31.9,OK,26.3,55.9,Tuesday,False,36.851793,10.122954
2024-01-02,07:00:00,BIN-061,Ettadhamen,29.2,0.0702,0.24,21.1,OK,29.2,58.5,Tuesday,False,36.843657,10.129888
2024-01-02,07:00:00,BIN-062,Ettadhamen,26.9,0.2958,1.1,88.7,OK,22.4,50.7,Tuesday,False,36.851584,10.123547
2024-01-02,07:00:00,BIN-063,Ettadhamen,26.1,0.172,0.66,51.6,OK,24.0,60.0,Tuesday,False,36.846758,10.1429
2024-01-02,07:00:00,BIN-064,Ettadhamen,26.6,0.1756,0.66,52.7,OK,28.4,74.2,Tuesday,False,36.829138,10.127505
2024-01-02,07:00:00,BIN-065,Ettadhamen,39.1,0.0939,0.24,28.2,OK,36.7,45.3,Tuesday,False,36.844592,10.127684
2024-01-02,07:00:00,BIN-066,Ettadhamen,35.3,0.233,0.66,69.9,OK,37.5,72.4,Tuesday,False,36.833338,10.127108
2024-01-02,07:00:00,BIN-067,Ettadhamen,29.8,0.0715,0.24,21.4,OK,22.7,56.4,Tuesday,False,36.843093,10.14288
2024-01-02,07:00:00,BIN-068,Ettadhamen,38.4,0.0922,0.24,27.7,OK,29.6,45.8,Tuesday,False,36.850296,10.121297
2024-01-02,07:00:00,BIN-069,Ettadhamen,27.7,0.0664,0.24,19.9,OK,34.9,51.7,Tuesday,False,36.847507,10.132667
2024-01-02,07:00:00,BIN-070,Ettadhamen,23.9,0.0575,0.24,17.2,OK,12.4,32.3,Tuesday,False,36.839447,10.117477
2024-01-02,07:00:00,BIN-071,Ettadhamen,41.7,0.4588,1.1,137.6,OK,35.7,66.1,Tuesday,False,36.851306,10.137225
2024-01-02,07:00:00,BIN-072,Ettadhamen,29.2,0.0702,0.24,21.1,OK,32.8,44.9,Tuesday,False,36.845228,10.118891
2024-01-02,07:00:00,BIN-073,Ettadhamen,28.0,0.1851,0.66,55.5,OK,11.3,70.7,Tuesday,False,36.835414,10.144949
2024-01-02,07:00:00,BIN-074,Ettadhamen,26.1,0.0627,0.24,18.8,OK,35.2,42.4,Tuesday,False,36.841676,10.138171
2024-01-02,07:00:00,BIN-075,Ettadhamen,28.4,0.3121,1.1,93.6,OK,17.9,56.0,Tuesday,False,36.851541,10.127608
2024-01-02,07:00:00,BIN-076,La Marsa,22.5,0.2472,1.1,74.2,OK,36.9,83.8,Tuesday,False,36.890032,10.320734
2024-01-02,07:00:00,BIN-077,La Marsa,17.2,0.1896,1.1,56.9,OK,34.4,56.2,Tuesday,False,36.877343,10.313298
2024-01-02,07:00:00,BIN-078,La Marsa,23.0,0.1516,0.66,45.5,OK,16.6,45.7,Tuesday,False,36.8806,10.314902
2024-01-02,07:00:00,BIN-079,La Marsa,18.3,0.044,0.24,13.2,OK,27.6,42.8,Tuesday,False,36.886695,10.311736
2024-01-02,07:00:00,BIN-080,La Marsa,24.7,0.0592,0.24,17.8,OK,9.1,80.7,Tuesday,False,36.873904,10.337169
2024-01-02,07:00:00,BIN-081,La Marsa,19.3,0.2121,1.1,63.6,OK,36.0,32.0,Tuesday,False,36.880708,10.332068
2024-01-02,07:00:00,BIN-082,La Marsa,22.8,0.1504,0.66,45.1,OK,13.6,71.2,Tuesday,False,36.872275,10.332703
2024-01-02,07:00:00,BIN-083,La Marsa,15.6,0.1711,1.1,51.3,OK,9.1,46.4,Tuesday,False,36.882259,10.320862
2024-01-02,07:00:00,BIN-084,La Marsa,18.4,0.0442,0.24,13.3,OK,18.1,55.0,Tuesday,False,36.884771,10.32097
2024-01-02,07:00:00,BIN-085,La Marsa,19.8,0.1305,0.66,39.1,OK,34.7,37.4,Tuesday,False,36.876983,10.313624
2024-01-02,07:00:00,BIN-086,La Marsa,17.9,0.043,0.24,12.9,OK,32.3,48.2,Tuesday,False,36.870295,10.331471
2024-01-02,07:00:00,BIN-087,La Marsa,18.4,0.1216,0.66,36.5,OK,29.6,30.8,Tuesday,False,36.891,10.323173
2024-01-02,07:00:00,BIN-088,La Marsa,19.7,0.0474,0.24,14.2,OK,28.2,40.6,Tuesday,False,36.877512,10.315526
2024-01-02,07:00:00,BIN-089,La Marsa,18.8,0.0452,0.24,13.6,OK,20.2,53.5,Tuesday,False,36.870128,10.313384
2024-01-02,07:00:00,BIN-090,La Marsa,21.4,0.0514,0.24,15.4,OK,10.9,84.0,Tuesday,False,36.874857,10.333056
2024-01-02,07:00:00,BIN-091,La Marsa,19.8,0.2183,1.1,65.5,OK,8.2,51.1,Tuesday,False,36.884106,10.330856
2024-01-02,07:00:00,BIN-092,La Marsa,26.8,0.0643,0.24,19.3,OK,17.9,62.0,Tuesday,False,36.886686,10.3154
2024-01-02,07:00:00,BIN-093,La Marsa,14.0,0.0923,0.66,27.7,OK,18.8,43.0,Tuesday,False,36.875943,10.330306
2024-01-02,07:00:00,BIN-094,La Marsa,22.6,0.1494,0.66,44.8,OK,12.8,67.7,Tuesday,False,36.874061,10.333091
2024-01-02,07:00:00,BIN-095,La Marsa,21.8,0.1436,0.66,43.1,OK,31.1,68.0,Tuesday,False,36.881593,10.30707
2024-01-02,07:00:00,BIN-096,La Marsa,21.6,0.1428,0.66,42.8,OK,19.0,42.1,Tuesday,False,36.87568,10.336456
2024-01-02,07:00:00,BIN-097,La Marsa,26.2,0.0628,0.24,18.8,OK,21.6,84.4,Tuesday,False,36.875013,10.315917
2024-01-02,07:00:00,BIN-098,La Marsa,20.6,0.1361,0.66,40.8,OK,35.4,71.7,Tuesday,False,36.878302,10.334639
2024-01-02,07:00:00,BIN-099,La Marsa,20.1,0.0481,0.24,14.4,OK,30.9,67.4,Tuesday,False,36.868789,10.329865
2024-01-02,07:00:00,BIN-100,La Marsa,21.4,0.1411,0.66,42.3,OK,23.8,59.0,Tuesday,False,36.871329,10.323295
2024-01-02,07:00:00,BIN-101,El Menzah,27.9,0.1844,0.66,55.3,OK,11.4,75.6,Tuesday,False,36.851123,10.192226
2024-01-02,07:00:00,BIN-102,El Menzah,23.6,0.2597,1.1,77.9,OK,24.1,39.0,Tuesday,False,36.84016,10.202785
2024-01-02,07:00:00,BIN-103,El Menzah,23.9,0.158,0.66,47.4,OK,28.4,69.4,Tuesday,False,36.856163,10.208555
2024-01-02,07:00:00,BIN-104,El Menzah,14.0,0.0337,0.24,10.1,OK,21.4,33.1,Tuesday,False,36.845181,10.213383
2024-01-02,07:00:00,BIN-105,El Menzah,15.3,0.0367,0.24,11.0,OK,24.9,60.7,Tuesday,False,36.838471,10.207144
2024-01-02,07:00:00,BIN-106,El Menzah,27.1,0.1788,0.66,53.6,OK,8.7,44.0,Tuesday,False,36.855844,10.191339
2024-01-02,07:00:00,BIN-107,El Menzah,20.1,0.1324,0.66,39.7,OK,10.2,53.3,Tuesday,False,36.850968,10.187867
2024-01-02,07:00:00,BIN-108,El Menzah,17.3,0.0414,0.24,12.4,OK,9.8,79.2,Tuesday,False,36.856384,10.204223
2024-01-02,07:00:00,BIN-109,El Menzah,25.8,0.0619,0.24,18.6,OK,16.6,39.9,Tuesday,False,36.85459,10.20318
2024-01-02,07:00:00,BIN-110,El Menzah,20.6,0.0495,0.24,14.9,OK,29.9,83.0,Tuesday,False,36.851955,10.210599
2024-01-02,07:00:00,BIN-111,El Menzah,20.6,0.0495,0.24,14.9,OK,21.5,80.4,Tuesday,False,36.861401,10.205877
2024-01-02,07:00:00,BIN-112,El Menzah,29.3,0.3224,1.1,96.7,OK,36.9,78.1,Tuesday,False,36.851781,10.199215
2024-01-02,07:00:00,BIN-113,El Menzah,21.5,0.0517,0.24,15.5,OK,11.6,84.6,Tuesday,False,36.837016,10.202363
2024-01-02,07:00:00,BIN-114,El Menzah,17.6,0.1164,0.66,34.9,OK,37.4,75.9,Tuesday,False,36.83875,10.196557
2024-01-02,07:00:00,BIN-115,El Menzah,21.5,0.0516,0.24,15.5,OK,21.9,69.6,Tuesday,False,36.851704,10.210944
2024-01-02,07:00:00,BIN-116,El Menzah,20.0,0.048,0.24,14.4,OK,14.9,55.3,Tuesday,False,36.8463,10.190309
2024-01-02,07:00:00,BIN-117,El Menzah,22.5,0.2475,1.1,74.2,OK,34.3,72.1,Tuesday,False,36.859804,10.198509
2024-01-02,07:00:00,BIN-118,El Menzah,20.8,0.0499,0.24,15.0,OK,26.4,81.5,Tuesday,False,36.847965,10.19582
2024-01-02,07:00:00,BIN-119,El Menzah,19.1,0.046,0.24,13.8,OK,10.0,62.7,Tuesday,False,36.857909,10.203231
2024-01-02,07:00:00,BIN-120,El Menzah,21.5,0.142,0.66,42.6,OK,34.2,43.5,Tuesday,False,36.850587,10.189628
2024-01-02,07:00:00,BIN-121,El Menzah,19.0,0.1254,0.66,37.6,OK,24.2,71.5,Tuesday,False,36.854713,10.190028
2024-01-02,07:00:00,BIN-122,El Menzah,28.3,0.311,1.1,93.3,OK,37.8,42.9,Tuesday,False,36.850571,10.204366
2024-01-02,07:00:00,BIN-123,El Menzah,29.3,0.0703,0.24,21.1,OK,25.3,72.5,Tuesday,False,36.855734,10.197652
2024-01-02,07:00:00,BIN-124,El Menzah,17.0,0.1125,0.66,33.8,OK,34.3,84.2,Tuesday,False,36.857758,10.209845
2024-01-02,07:00:00,BIN-125,El Menzah,22.2,0.0533,0.24,16.0,OK,16.3,60.6,Tuesday,False,36.846305,10.18595
2024-01-02,07:00:00,BIN-126,Raoued,14.4,0.0345,0.24,10.4,OK,13.3,67.3,Tuesday,False,36.887646,10.095392
2024-01-02,07:00:00,BIN-127,Raoued,10.6,0.0701,0.66,21.0,OK,18.3,65.4,Tuesday,False,36.878535,10.102273
2024-01-02,07:00:00,BIN-128,Raoued,16.5,0.1087,0.66,32.6,OK,28.9,52.5,Tuesday,False,36.895616,10.107295
2024-01-02,07:00:00,BIN-129,Raoued,15.2,0.1673,1.1,50.2,OK,24.1,43.3,Tuesday,False,36.899525,10.118872
2024-01-02,07:00:00,BIN-130,Raoued,13.9,0.0334,0.24,10.0,OK,12.3,55.5,Tuesday,False,36.892911,10.097822
2024-01-02,07:00:00,BIN-131,Raoued,12.6,0.0834,0.66,25.0,OK,20.5,59.1,Tuesday,False,36.888127,10.106231
2024-01-02,07:00:00,BIN-132,Raoued,19.5,0.2141,1.1,64.2,OK,17.9,34.3,Tuesday,False,36.891927,10.105068
2024-01-02,07:00:00,BIN-133,Raoued,13.7,0.0906,0.66,27.2,OK,24.1,75.6,Tuesday,False,36.887637,10.099249
2024-01-02,07:00:00,BIN-134,Raoued,10.6,0.0699,0.66,21.0,OK,26.1,32.2,Tuesday,False,36.880329,10.099215
2024-01-02,07:00:00,BIN-135,Raoued,15.6,0.0374,0.24,11.2,OK,25.6,66.9,Tuesday,False,36.894765,10.098439
2024-01-02,07:00:00,BIN-136,Raoued,15.2,0.1004,0.66,30.1,OK,35.2,46.7,Tuesday,False,36.88836,10.121158
2024-01-02,07:00:00,BIN-137,Raoued,13.3,0.0318,0.24,9.5,OK,13.7,70.8,Tuesday,False,36.886146,10.101467
2024-01-02,07:00:00,BIN-138,Raoued,8.1,0.0193,0.24,5.8,OK,35.4,68.3,Tuesday,False,36.881975,10.110787
2024-01-02,07:00:00,BIN-139,Raoued,15.3,0.0368,0.24,11.0,OK,15.2,47.7,Tuesday,False,36.887855,10.101534
2024-01-02,07:00:00,BIN-140,Raoued,7.4,0.0489,0.66,14.7,OK,27.5,47.0,Tuesday,False,36.890468,10.120756
2024-01-02,07:00:00,BIN-141,Raoued,17.7,0.0424,0.24,12.7,OK,22.0,74.2,Tuesday,False,36.878727,10.112133
2024-01-02,07:00:00,BIN-142,Raoued,9.3,0.0224,0.24,6.7,OK,17.6,41.2,Tuesday,False,36.887642,10.120332
2024-01-02,07:00:00,BIN-143,Raoued,11.8,0.0284,0.24,8.5,OK,33.9,70.8,Tuesday,False,36.883163,10.119216
2024-01-02,07:00:00,BIN-144,Raoued,8.6,0.0208,0.24,6.2,OK,25.5,69.6,Tuesday,False,36.884493,10.122379
2024-01-02,07:00:00,BIN-145,Raoued,14.7,0.0353,0.24,10.6,OK,14.9,61.3,Tuesday,False,36.894306,10.115098
2024-01-02,07:00:00,BIN-146,Sidi Thabet,18.3,0.044,0.24,13.2,OK,36.3,48.6,Tuesday,False,36.922491,10.057219
2024-01-02,07:00:00,BIN-147,Sidi Thabet,10.6,0.0256,0.24,7.7,OK,29.7,70.7,Tuesday,False,36.929683,10.048207
2024-01-02,07:00:00,BIN-148,Sidi Thabet,16.6,0.04,0.24,12.0,OK,18.6,37.7,Tuesday,False,36.917674,10.059729
2024-01-02,07:00:00,BIN-149,Sidi Thabet,13.6,0.0326,0.24,9.8,OK,34.7,84.5,Tuesday,False,36.922018,10.052575
2024-01-02,07:00:00,BIN-150,Sidi Thabet,14.7,0.0969,0.66,29.1,OK,33.2,34.1,Tuesday,False,36.930134,10.045355
2024-01-02,07:00:00,BIN-151,Sidi Thabet,12.1,0.0291,0.24,8.7,OK,8.2,37.6,Tuesday,False,36.911726,10.044803
2024-01-02,07:00:00,BIN-152,Sidi Thabet,12.2,0.0293,0.24,8.8,OK,12.5,42.0,Tuesday,False,36.919805,10.065689
2024-01-02,07:00:00,BIN-153,Sidi Thabet,12.8,0.0847,0.66,25.4,OK,27.1,81.4,Tuesday,False,36.909749,10.050666
2024-01-02,07:00:00,BIN-154,Sidi Thabet,18.9,0.0455,0.24,13.7,OK,8.5,59.3,Tuesday,False,36.924934,10.034733
2024-01-02,07:00:00,BIN-155,Sidi Thabet,13.3,0.088,0.66,26.4,FAULT,29.7,59.5,Tuesday,False,36.911856,10.046109
2024-01-02,07:00:00,BIN-156,Sidi Thabet,8.1,0.0895,1.1,26.8,OK,28.9,53.7,Tuesday,False,36.92134,10.039711
2024-01-02,07:00:00,BIN-157,Sidi Thabet,13.3,0.0877,0.66,26.3,OK,35.5,58.8,Tuesday,False,36.927453,10.049415
2024-01-02,07:00:00,BIN-158,Sidi Thabet,8.7,0.0574,0.66,17.2,OK,15.6,49.5,Tuesday,False,36.929581,10.058619
2024-01-02,07:00:00,BIN-159,Sidi Thabet,18.3,0.1208,0.66,36.2,OK,36.8,55.2,Tuesday,False,36.925776,10.054042
2024-01-02,07:00:00,BIN-160,Sidi Thabet,17.7,0.0424,0.24,12.7,OK,17.0,75.5,Tuesday,False,36.910583,10.05763
2024-01-02,07:00:00,BIN-161,Kalaat Landlous,9.7,0.1069,1.1,32.1,OK,27.5,31.7,Tuesday,False,36.948296,10.028735
2024-01-02,07:00:00,BIN-162,Kalaat Landlous,14.1,0.0928,0.66,27.8,OK,22.3,65.0,Tuesday,False,36.950723,10.02865
2024-01-02,07:00:00,BIN-163,Kalaat Landlous,14.8,0.0355,0.24,10.6,OK,33.4,65.5,Tuesday,False,36.951997,10.012906
2024-01-02,07:00:00,BIN-164,Kalaat Landlous,11.6,0.0278,0.24,8.3,OK,37.2,79.2,Tuesday,False,36.95413,10.027018
2024-01-02,07:00:00,BIN-165,Kalaat Landlous,16.9,0.1118,0.66,33.5,OK,35.0,68.1,Tuesday,False,36.952759,10.007421
2024-01-02,07:00:00,BIN-166,Kalaat Landlous,16.7,0.1105,0.66,33.1,OK,35.7,67.6,Tuesday,False,36.957962,10.029882
2024-01-02,07:00:00,BIN-167,Kalaat Landlous,13.4,0.0884,0.66,26.5,OK,27.7,39.9,Tuesday,False,36.94134,10.017219
2024-01-02,07:00:00,BIN-168,Kalaat Landlous,14.3,0.0344,0.24,10.3,FAULT,14.2,37.9,Tuesday,False,36.947032,10.027602
2024-01-02,07:00:00,BIN-169,Kalaat Landlous,11.1,0.0733,0.66,22.0,OK,35.9,46.5,Tuesday,False,36.948338,10.018732
2024-01-02,07:00:00,BIN-170,Kalaat Landlous,14.2,0.0342,0.24,10.3,OK,33.5,67.2,Tuesday,False,36.961378,10.023678
2024-01-02,07:00:00,BIN-171,El Aouina,23.6,0.156,0.66,46.8,OK,30.2,73.5,Tuesday,False,36.839975,10.21638
2024-01-02,07:00:00,BIN-172,El Aouina,16.3,0.0392,0.24,11.8,OK,30.4,49.0,Tuesday,False,36.84409,10.217764
2024-01-02,07:00:00,BIN-173,El Aouina,18.7,0.045,0.24,13.5,OK,10.3,63.3,Tuesday,False,36.83929,10.224137
2024-01-02,07:00:00,BIN-174,El Aouina,24.3,0.1606,0.66,48.2,OK,37.1,48.0,Tuesday,False,36.830536,10.210887
2024-01-02,07:00:00,BIN-175,El Aouina,22.5,0.054,0.24,16.2,OK,21.5,42.5,Tuesday,False,36.840776,10.224458
2024-01-02,07:00:00,BIN-176,El Aouina,21.8,0.0524,0.24,15.7,OK,13.6,62.2,Tuesday,False,36.843112,10.208491
2024-01-02,07:00:00,BIN-177,El Aouina,21.2,0.0508,0.24,15.2,OK,16.9,43.6,Tuesday,False,36.829995,10.223792
2024-01-02,07:00:00,BIN-178,El Aouina,23.4,0.0563,0.24,16.9,OK,19.4,73.1,Tuesday,False,36.826691,10.209565
2024-01-02,07:00:00,BIN-179,El Aouina,21.2,0.1397,0.66,41.9,OK,18.8,35.0,Tuesday,False,36.843037,10.215094
2024-01-02,07:00:00,BIN-180,El Aouina,21.9,0.0525,0.24,15.8,OK,30.8,35.6,Tuesday,False,36.845395,10.217788
2024-01-03,07:00:00,BIN-001,Ariana Centre,27.6,0.0663,0.24,19.9,OK,24.7,58.2,Wednesday,False,36.860632,10.157948
2024-01-03,07:00:00,BIN-002,Ariana Centre,29.2,0.321,1.1,96.3,OK,24.6,62.8,Wednesday,False,36.861056,10.146156
2024-01-03,07:00:00,BIN-003,Ariana Centre,33.8,0.0811,0.24,24.3,OK,8.4,52.8,Wednesday,False,36.859942,10.161374
2024-01-03,07:00:00,BIN-004,Ariana Centre,34.8,0.23,0.66,69.0,OK,24.8,84.6,Wednesday,False,36.867942,10.16125
2024-01-03,07:00:00,BIN-005,Ariana Centre,27.9,0.1841,0.66,55.2,OK,28.6,39.3,Wednesday,False,36.863916,10.172743
2024-01-03,07:00:00,BIN-006,Ariana Centre,30.0,0.0719,0.24,21.6,OK,12.4,39.2,Wednesday,False,36.859477,10.150666
2024-01-03,07:00:00,BIN-007,Ariana Centre,28.6,0.0685,0.24,20.6,OK,31.5,49.9,Wednesday,False,36.86867,10.166236
2024-01-03,07:00:00,BIN-008,Ariana Centre,39.3,0.0943,0.24,28.3,OK,22.9,63.9,Wednesday,False,36.861743,10.163506
2024-01-03,07:00:00,BIN-009,Ariana Centre,36.6,0.2417,0.66,72.5,OK,8.2,51.8,Wednesday,False,36.868438,10.164345
2024-01-03,07:00:00,BIN-010,Ariana Centre,42.8,0.2828,0.66,84.8,OK,33.9,54.2,Wednesday,False,36.863264,10.164165
2024-01-03,07:00:00,BIN-011,Ariana Centre,22.4,0.2459,1.1,73.8,OK,27.5,62.7,Wednesday,False,36.874444,10.158552
2024-01-03,07:00:00,BIN-012,Ariana Centre,30.2,0.0724,0.24,21.7,OK,28.9,56.3,Wednesday,False,36.850183,10.164451
2024-01-03,07:00:00,BIN-013,Ariana Centre,31.6,0.2084,0.66,62.5,OK,17.6,70.4,Wednesday,False,36.856557,10.147593
2024-01-03,07:00:00,BIN-014,Ariana Centre,31.7,0.0761,0.24,22.8,OK,31.5,47.9,Wednesday,False,36.855468,10.150742
2024-01-03,07:00:00,BIN-015,Ariana Centre,25.9,0.1707,0.66,51.2,OK,19.0,81.3,Wednesday,False,36.860375,10.17612
2024-01-03,07:00:00,BIN-016,Ariana Centre,24.7,0.0592,0.24,17.8,OK,13.4,72.2,Wednesday,False,36.85667,10.173221
2024-01-03,07:00:00,BIN-017,Ariana Centre,31.2,0.3432,1.1,103.0,OK,36.3,41.5,Wednesday,False,36.859172,10.162528
2024-01-03,07:00:00,BIN-018,Ariana Centre,38.3,0.092,0.24,27.6,OK,10.1,76.6,Wednesday,False,36.857675,10.17256
2024-01-03,07:00:00,BIN-019,Ariana Centre,36.1,0.2381,0.66,71.4,OK,12.2,46.7,Wednesday,False,36.865148,10.164935
2024-01-03,07:00:00,BIN-020,Ariana Centre,31.2,0.2061,0.66,61.8,OK,20.7,50.7,Wednesday,False,36.861834,10.148947
2024-01-03,07:00:00,BIN-021,Ariana Centre,31.1,0.0746,0.24,22.4,OK,25.5,59.4,Wednesday,False,36.867025,10.159894
2024-01-03,07:00:00,BIN-022,Ariana Centre,42.9,0.103,0.24,30.9,OK,20.5,32.0,Wednesday,False,36.865396,10.154941
2024-01-03,07:00:00,BIN-023,Ariana Centre,36.3,0.2393,0.66,71.8,OK,32.4,62.7,Wednesday,False,36.855109,10.154035
2024-01-03,07:00:00,BIN-024,Ariana Centre,39.3,0.4327,1.1,129.8,OK,15.4,66.6,Wednesday,False,36.861911,10.172562
2024-01-03,07:00:00,BIN-025,Ariana Centre,35.1,0.2318,0.66,69.5,OK,24.9,65.5,Wednesday,False,36.871558,10.170473
2024-01-03,07:00:00,BIN-026,Ariana Centre,34.1,0.082,0.24,24.6,OK,17.9,73.8,Wednesday,False,36.85807,10.16772
2024-01-03,07:00:00,BIN-027,Ariana Centre,36.9,0.2433,0.66,73.0,OK,14.7,71.1,Wednesday,False,36.86693,10.153904
2024-01-03,07:00:00,BIN-028,Ariana Centre,30.6,0.0733,0.24,22.0,OK,14.6,50.6,Wednesday,False,36.872756,10.151777
